seq_id,output,time,throughput,prefill_time,decode_time,tpot,num_ee_tokens,num_no_ee_tokens,avg_conf_score,avg_conf_score_ee
1," Zully Broussard donated one of her kidneys to a stranger, and as a result, six patients received transplants. Her selfless act, paired with big data, multiplied the impact of her gift. The data processing of genetic profiles from donor-recipient pairs made it possible to identify the best possible matches, resulting in a higher success rate for transplants.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
2," The MLS, or Major League Soccer, began its first season on April 6, 1996, with the San Jose Clash and DC United facing off in San Jose, California. The league has since grown and modernized, with changes including the introduction of countdown clocks and shootouts to decide tied games. Looking back at the early days of MLS, there is a sense of nostalgia for the baggy shirts, questionable hairstyles, and unique rule adaptations of the time.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
3, French soccer striker Bafetimbi Gomis collapsed during a game due to stress and fatigue from his father's health issues. He left the pitch conscious after five minutes of treatment and spent the night in the hospital as a precaution. Gomis assured fans that he is feeling well now.,123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
4," During the WGC Cadillac Championship, Rory McIlroy threw his 3-iron into the water after pulling his second shot into a lake on the eighth hole. He later joked that it felt good at the time and was a moment of frustration. Despite this incident, McIlroy composed himself to finish with a round of 70 and is currently one-under for the tournament.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
5," Cayman Naib, an 8th-grade student, has been missing from Pennsylvania since Wednesday. His parents created a Facebook group ""Find Cayman"" to communicate with volunteers who are searching for him. His disappearance may have been an impulsive act prompted by an email from school, and he may be in the Radnor-Wayne area or have purchased a train ticket to Philadelphia.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
6," Curt Schilling, a former MLB pitcher, called out Twitter trolls who made vulgar and sexually explicit comments about his teenage daughter on Twitter. The trolls made threats of rape and Schilling captured images and posted them on Twitter. Schilling's actions sparked a conversation about online harassment and the need for better protections for victims.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
7," Two American women were arrested for carving their initials into a wall at the Colosseum in Rome, Italy. The women, aged 21 and 25, were caught by fellow tourists and reported to security, who arrested them for aggravated damage to a historical site. The women may face a fine of up to 20,000 euros for their actions.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
8," Prince and 3rdEyeGirl are coming to the US for the first time with their Hit & Run Tour, starting in Louisville, Kentucky on March 14. Tickets will go on sale on March 9. Portions of the ticket sales will be donated to Louisville charities.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
9," A shooting at a bar in Mali killed five people, including French and Belgian citizens, and eight were wounded. Authorities called the attack a ""criminal and terrorist act"" and said the North African jihadist group, al-Murabitun, claimed responsibility. Al-Murabitun said it carried out the attack in retaliation for the killing of one of its leaders.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
10," Jonny Evans and Papiss Cisse have been charged for allegedly spitting at each other during a Premier League game. Both players have denied the charge and have until Friday to respond. If found guilty, they could face a six-game ban.",123.80889344541356,99.30627483897815,5.116319526918232,108.65953939780593,0.00883770145569792,0,1,0.7604233097277519,0.0
